"Entity_Name","Column_Name","Data_Type","Data_Type_Length"
"user_calendar","Id","uniqueidentifier",""
"user_calendar","IsDeleted","bit",""
"user_calendar","UserId","uniqueidentifier",""
"user_calendar","AccessToken","nvarchar","-1.0"
"user_calendar","RefreshToken","nvarchar","-1.0"
"user_calendar","IdToken","nvarchar","-1.0"
"user_calendar","TokenGeneratedDate","datetime2",""
"user_calendar","Outlook_UserId","nvarchar","-1.0"
