"Id","IsDeleted","TaskId","Seconds","Hours","Minutes","TimerStartDate","TimerEndDate","CreatedById","IsPaused","IsStopped","Message","StatusId","Notes","AccountId","ProjectId","TimeEntryCodeId","DepartmentId","IsFavourite","ResumeDate","IsProjectLevel","IsManual","ICRate","Rate","CreatedBySupervisorId","UpdatedBySupervisorId","CreatedDate","InvoiceId","SubmittedDate","UpdatedDate","IsModified","ModifiedBy","MetaInfo","IsRemote"
"AAB97216-7F83-4357-F18F-08DB0DB81232","False","68CA5282-B3C9-4B0D-A070-B5339629E6AD","0","1","30","2023-02-09 16:43:03.000000","2023-02-09 16:43:03.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","181B08D6-2644-4C84-154A-08DB0AD08D3C","5B5756F3-556B-4C86-A1FF-CE7890235C55","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-02-13 16:43:00.949578","","2023-02-13 16:43:00.949578","2023-02-13 16:43:00.949578","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"4339EAD6-414A-4FFC-F198-08DB0DB81232","False","C97F5ECB-3435-4296-BBBF-E67444E7B871","0","0","15","2023-02-09 16:44:52.000000","2023-02-09 16:44:52.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","181B08D6-2644-4C84-154A-08DB0AD08D3C","6E27E2FE-A4BB-410F-B3BE-B6ACC519CE72","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-02-13 16:44:49.512588","","2023-02-13 16:44:49.512588","2023-02-13 16:44:49.512588","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"77BB5C0B-AA7C-4DB8-970B-08DB1061F0A8","False","CDD611E3-CDAE-4DBF-9B07-E7AA0FCB999A","0","2","30","2023-02-13 22:03:23.000000","2023-02-13 22:03:23.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","441F1402-923F-44BC-8A21-08DB1065AA67","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","89E4C326-426E-4F2C-E51B-08DB0082D984","","False","","False","True","0.0","350.0","","","2023-02-16 22:03:11.021399","","2023-02-16 22:03:11.021400","2023-02-17 22:44:34.000000","True","AB995316-AC5B-4F93-3F22-08DB008453BF","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"60E0D657-6AE4-47CC-970C-08DB1061F0A8","False","149A09B3-0E22-4256-883D-1A4FEDBD995B","0","3","0","2023-02-14 22:04:05.000000","2023-02-14 22:04:05.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","441F1402-923F-44BC-8A21-08DB1065AA67","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","89E4C326-426E-4F2C-E51B-08DB0082D984","","False","","False","True","0.0","350.0","","","2023-02-16 22:04:05.427533","","2023-02-16 22:04:05.427533","2023-02-17 22:44:34.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"BDD5F349-030A-4ADC-970D-08DB1061F0A8","False","82755C1B-B8DC-4448-9CA4-A9E2A2AF7B92","0","1","30","2023-02-15 22:04:39.000000","2023-02-15 22:04:39.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","441F1402-923F-44BC-8A21-08DB1065AA67","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","89E4C326-426E-4F2C-E51B-08DB0082D984","","False","","False","True","0.0","350.0","","","2023-02-16 22:04:39.839778","","2023-02-16 22:04:39.839778","2023-02-17 22:44:34.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"C7EF433A-B977-4916-9710-08DB1061F0A8","False","8B27B89B-5571-4949-9183-66AF27A49377","0","2","0","2023-02-16 22:05:24.000000","2023-02-16 22:05:24.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","441F1402-923F-44BC-8A21-08DB1065AA67","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","89E4C326-426E-4F2C-E51B-08DB0082D984","","False","","False","True","0.0","350.0","","","2023-02-16 22:05:25.040220","","2023-02-16 22:05:25.040220","2023-02-17 22:44:34.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"0C6AF56D-1C2A-4DE7-9713-08DB1061F0A8","False","642E3DF0-1609-4055-BE2B-08DB03AD09CC","0","2","0","2023-02-15 22:06:34.000000","2023-02-15 22:06:34.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","272627EE-17C3-4D08-8858-08DB0083F296","CB870CAD-4D9B-4686-99A1-6F3BC6E862EB","0B528A08-E4E1-41CD-E51D-08DB0082D984","","False","","False","True","0.0","110.0","","","2023-02-16 22:06:34.614399","","2023-02-16 22:06:34.614399","2023-02-17 22:44:34.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"65C36E54-A91B-4A25-786B-08DB10F9441E","False","1BFA7736-F5C9-4917-8410-65E54A75C559","0","1","0","2023-02-17 16:02:42.000000","2023-02-17 16:02:42.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","441F1402-923F-44BC-8A21-08DB1065AA67","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","89E4C326-426E-4F2C-E51B-08DB0082D984","","False","","False","True","0.0","350.0","","","2023-02-17 16:02:42.647789","","2023-02-17 16:02:42.647789","2023-02-17 22:44:34.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"0818B0EB-06B5-4E17-786E-08DB10F9441E","False","642E3DF0-1609-4055-BE2B-08DB03AD09CC","0","2","0","2023-02-06 16:03:02.000000","2023-02-06 16:03:02.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","272627EE-17C3-4D08-8858-08DB0083F296","CB870CAD-4D9B-4686-99A1-6F3BC6E862EB","0B528A08-E4E1-41CD-E51D-08DB0082D984","","False","","False","True","0.0","110.0","","","2023-02-17 16:03:02.999335","","2023-02-17 16:03:02.999336","2023-02-17 22:44:34.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"A0245600-4CB5-493E-7872-08DB10F9441E","False","642E3DF0-1609-4055-BE2B-08DB03AD09CC","0","2","0","2023-02-10 16:03:14.000000","2023-02-10 16:03:14.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","272627EE-17C3-4D08-8858-08DB0083F296","CB870CAD-4D9B-4686-99A1-6F3BC6E862EB","0B528A08-E4E1-41CD-E51D-08DB0082D984","","False","","False","True","0.0","110.0","","","2023-02-17 16:03:14.150028","","2023-02-17 16:03:14.150028","2023-02-17 22:44:34.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"8600CE52-843F-4FFC-7873-08DB10F9441E","False","642E3DF0-1609-4055-BE2B-08DB03AD09CC","0","5","0","2023-02-17 16:03:36.000000","2023-02-17 16:03:36.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","272627EE-17C3-4D08-8858-08DB0083F296","CB870CAD-4D9B-4686-99A1-6F3BC6E862EB","0B528A08-E4E1-41CD-E51D-08DB0082D984","","False","","False","True","0.0","110.0","","","2023-02-17 16:03:36.486199","","2023-02-17 16:03:36.486199","2023-02-17 22:44:34.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"F3F0A361-0B91-4D0E-5D70-08DB1355778E","False","","0","8","0","2023-02-20 15:26:54.000000","2023-02-20 15:26:54.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","A8F50C29-C074-4B21-382D-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-02-20 15:26:54.396081","","2023-02-20 15:26:54.396081","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"57ECE769-5838-4A1F-5D73-08DB1355778E","False","","0","8","0","2023-02-21 15:27:00.000000","2023-02-21 15:27:00.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","A8F50C29-C074-4B21-382D-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-02-20 15:27:01.114320","","2023-02-20 15:27:01.114320","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"00C66987-946B-4074-5D75-08DB1355778E","False","","0","8","0","2023-02-22 15:27:06.000000","2023-02-22 15:27:06.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","A8F50C29-C074-4B21-382D-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-02-20 15:27:06.817746","","2023-02-20 15:27:06.817746","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"173FBB3E-E99A-48D8-5D77-08DB1355778E","False","","0","8","0","2023-02-23 15:27:12.000000","2023-02-23 15:27:12.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","A8F50C29-C074-4B21-382D-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-02-20 15:27:12.481988","","2023-02-20 15:27:12.481988","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"475FACC4-6CA6-4D21-5D7B-08DB1355778E","False","","0","8","0","2023-02-24 15:27:22.000000","2023-02-24 15:27:22.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","A8F50C29-C074-4B21-382D-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-02-20 15:27:22.436899","","2023-02-20 15:27:22.436899","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"56859B70-A6D3-438F-5D7E-08DB1355778E","False","","0","8","0","2023-02-27 15:27:29.000000","2023-02-27 15:27:29.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","A8F50C29-C074-4B21-382D-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-02-20 15:27:30.134055","","2023-02-20 15:27:30.134055","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"F2C70A9F-98FB-4269-5D7F-08DB1355778E","False","","0","8","0","2023-02-28 15:27:35.000000","2023-02-28 15:27:35.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","A8F50C29-C074-4B21-382D-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-02-20 15:27:35.948306","","2023-02-20 15:27:35.948306","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"578BF0A1-6ED6-49A3-5D82-08DB1355778E","False","","0","8","0","2023-03-01 15:27:44.000000","2023-03-01 15:27:44.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","9C101804-270D-478E-382E-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-02-20 15:27:45.218094","","2023-02-20 15:27:45.218094","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"A267CBA5-2861-454D-5D83-08DB1355778E","False","","0","8","0","2023-03-02 15:27:50.000000","2023-03-02 15:27:50.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","9C101804-270D-478E-382E-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-02-20 15:27:50.613040","","2023-02-20 15:27:50.613040","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"1A5FB3A3-B79D-4630-5D84-08DB1355778E","False","","0","8","0","2023-03-03 15:27:55.000000","2023-03-03 15:27:55.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","","","9C101804-270D-478E-382E-08DB03BEAAAB","D0CAB978-FCD9-49A2-D073-08DB0083974C","False","","False","True","0.0","0.0","","","2023-02-20 15:27:55.847372","","2023-02-20 15:27:55.847372","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"ABF2EFB8-AB07-49A5-77F3-08DB13E7C6D2","False","82755C1B-B8DC-4448-9CA4-A9E2A2AF7B92","0","0","30","2023-02-20 16:45:31.000000","2023-02-20 16:45:31.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","441F1402-923F-44BC-8A21-08DB1065AA67","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","89E4C326-426E-4F2C-E51B-08DB0082D984","","False","","False","True","0.0","350.0","","","2023-02-21 16:45:22.285014","","2023-02-21 16:45:22.285014","2023-03-04 00:31:57.000000","True","AB995316-AC5B-4F93-3F22-08DB008453BF","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","False"
"F49CA9D9-772F-4D62-9AB7-08DB149807F3","False","CDD611E3-CDAE-4DBF-9B07-E7AA0FCB999A","0","1","0","2023-02-21 18:22:20.000000","2023-02-21 18:22:20.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","441F1402-923F-44BC-8A21-08DB1065AA67","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","89E4C326-426E-4F2C-E51B-08DB0082D984","","False","","False","True","0.0","350.0","","","2023-02-22 18:22:20.322408","","2023-02-22 18:22:20.322409","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
"3BBB9BDA-DA19-4797-CE9E-08DB15E201A3","False","F01A5A5D-46F9-4373-B75E-3DE9669EAC5C","0","1","0","2023-02-21 21:11:19.000000","2023-02-21 21:11:19.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","056C3E4E-E5D6-4D4B-8F5A-08DB15BD253C","C7F91CBC-C1C9-4F27-B568-EC204D2F0979","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-02-23 21:11:19.930545","","2023-02-23 21:11:19.930545","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
"5D935B15-6A04-4390-CE9F-08DB15E201A3","False","F01A5A5D-46F9-4373-B75E-3DE9669EAC5C","0","1","0","2023-02-22 21:11:39.000000","2023-02-22 21:11:39.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","056C3E4E-E5D6-4D4B-8F5A-08DB15BD253C","C7F91CBC-C1C9-4F27-B568-EC204D2F0979","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-02-23 21:11:39.887394","","2023-02-23 21:11:39.887394","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
"CB5CB25F-8F5D-4C34-CEA2-08DB15E201A3","False","22DD5A43-423F-4C90-8ADA-8020485A96F0","0","3","0","2023-02-23 21:12:39.000000","2023-02-23 21:12:39.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","056C3E4E-E5D6-4D4B-8F5A-08DB15BD253C","C7F91CBC-C1C9-4F27-B568-EC204D2F0979","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-02-23 21:12:40.149646","","2023-02-23 21:12:40.149646","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
"12B60283-A13B-497A-CEA8-08DB15E201A3","False","97FDEF52-765E-48C7-9EE3-A62DECD71B58","0","1","0","2023-02-22 21:16:25.000000","2023-02-22 21:16:25.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","E0132BE0-C3A0-4DFE-428D-08DB1131CC9A","A4F8111F-CB28-49A2-B2DC-A4E4B654799C","A6FC1617-70B0-4EE5-E51A-08DB0082D984","","False","","False","True","0.0","200.0","","","2023-02-23 21:16:25.568087","","2023-02-23 21:16:25.568087","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
"6D0758FE-FCCE-4026-CEAA-08DB15E201A3","False","CB961132-9EAA-4895-939E-735DE7EF70D7","0","3","30","2023-02-23 21:17:05.000000","2023-02-23 21:17:05.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","E0132BE0-C3A0-4DFE-428D-08DB1131CC9A","A4F8111F-CB28-49A2-B2DC-A4E4B654799C","A6FC1617-70B0-4EE5-E51A-08DB0082D984","","False","","False","True","0.0","200.0","","","2023-02-23 21:17:05.933237","","2023-02-23 21:17:05.933237","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
"D8D42B7E-4C3A-4B80-5D22-08DB169BD8F8","False","E55C63AC-D9A8-4894-BE97-E59452F95229","0","2","0","2023-02-24 20:55:12.000000","2023-02-24 20:55:12.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","181B08D6-2644-4C84-154A-08DB0AD08D3C","5B5756F3-556B-4C86-A1FF-CE7890235C55","88EF2F28-B0CF-4BC8-E519-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-02-24 20:05:17.865179","","2023-02-24 20:05:17.865179","2023-03-04 00:31:57.000000","True","AB995316-AC5B-4F93-3F22-08DB008453BF","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
"2A7BE114-4B12-4E19-C972-08DB1AE93DCE","False","2EE65FC3-CFA5-4D86-BD41-3E2FBBA89A74","0","2","0","2023-02-27 12:28:09.000000","2023-02-27 12:28:09.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","056C3E4E-E5D6-4D4B-8F5A-08DB15BD253C","C7F91CBC-C1C9-4F27-B568-EC204D2F0979","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-02 12:28:06.714503","","2023-03-02 12:28:06.714503","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
"9AFD14F8-7748-429C-C973-08DB1AE93DCE","False","EB185AA6-2886-4881-8D54-EFA786398234","0","1","30","2023-02-28 12:29:29.000000","2023-02-28 12:29:29.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","056C3E4E-E5D6-4D4B-8F5A-08DB15BD253C","C7F91CBC-C1C9-4F27-B568-EC204D2F0979","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-02 12:29:25.808350","","2023-03-02 12:29:25.808350","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
"E9B4DD3A-0A71-427D-C975-08DB1AE93DCE","False","7711A6B7-60F4-4CCA-B546-591A63F3387D","0","1","0","2023-03-01 12:31:07.000000","2023-03-01 12:31:07.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","E0132BE0-C3A0-4DFE-428D-08DB1131CC9A","A050837F-195E-4FA2-AB9D-B28B1479E1DA","A6FC1617-70B0-4EE5-E51A-08DB0082D984","","False","","False","True","0.0","200.0","","","2023-03-02 12:31:03.964682","","2023-03-02 12:31:03.964682","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
"79163EC4-925B-4200-04BC-08DB1BD08DF2","True","","0","1","30","2023-03-01 13:36:22.000000","2023-03-01 13:36:22.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","97F56926-75BB-4C01-90AB-3F70B3F4E1B1","","056C3E4E-E5D6-4D4B-8F5A-08DB15BD253C","C7F91CBC-C1C9-4F27-B568-EC204D2F0979","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-03 13:35:30.223167","","2023-03-03 13:35:30.223167","2023-03-03 13:35:30.223167","True","AB995316-AC5B-4F93-3F22-08DB008453BF","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
"3D716186-4110-4F6E-04BE-08DB1BD08DF2","False","4F4F9553-8021-4F13-BDF1-059E39F1A3F0","0","1","30","2023-03-01 13:37:20.000000","2023-03-01 13:37:20.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","056C3E4E-E5D6-4D4B-8F5A-08DB15BD253C","C7F91CBC-C1C9-4F27-B568-EC204D2F0979","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-03 13:37:16.573319","","2023-03-03 13:37:16.573320","2023-03-04 00:31:57.000000","False","00000000-0000-0000-0000-000000000000","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
"CD86DC26-E685-4B25-04C2-08DB1BD08DF2","False","468BD48C-3FCB-49B0-938F-95DADD3B617F","0","0","45","2023-03-18 14:43:12.000000","2023-03-18 14:43:12.000000","AB995316-AC5B-4F93-3F22-08DB008453BF","False","True","","F1DE100E-A6C8-424E-A88E-7DE085095127","","CE423CA4-3A1C-4D34-8F59-08DB15BD253C","0674BAFD-59ED-4952-BD5E-5D00C41BC548","09986B2F-46B3-49B7-E518-08DB0082D984","","False","","False","True","0.0","250.0","","","2023-03-03 13:40:34.074208","","2023-03-03 13:40:34.074208","2023-03-03 13:40:34.074208","True","AB995316-AC5B-4F93-3F22-08DB008453BF","v2_Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36","False"
