"AccountId","AssignedUserId","AssignedById","CreatedDate","UpdatedAt"
"F7B05C42-C22B-4C0D-8F55-08DB15BD253C","F9D4F925-E753-4E3D-7A9B-08DB15C40344","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","2023-02-23 19:52:25.160386","2023-02-23 19:52:25.160387"
"10A07E8B-F46E-4C1D-8F57-08DB15BD253C","82A1432D-C6CC-46B2-7A9C-08DB15C40344","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","2023-02-23 20:19:27.367804","2023-02-23 20:19:27.367805"
"CE423CA4-3A1C-4D34-8F59-08DB15BD253C","A2E9D2FF-13BB-4958-7A9E-08DB15C40344","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","2023-02-23 20:37:59.016753","2023-02-23 20:37:59.016753"
"056C3E4E-E5D6-4D4B-8F5A-08DB15BD253C","C44DE254-4C9A-41F1-7A9F-08DB15C40344","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","2023-02-23 20:48:35.339455","2023-02-23 20:48:35.339456"
"591A53BD-CC59-4B93-0298-08DB190FF997","2A655A64-34E3-4D30-3189-08DB1913F9DD","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","2023-02-27 23:08:02.977521","2023-02-27 23:08:02.977522"
"65366BAE-B890-4FFF-F3F0-08DB1A809E26","B2A0E076-2C59-4ADA-A001-08DB1A7EC333","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","2023-03-01 19:02:44.741922","2023-03-01 19:02:44.741923"
"E2481892-649F-41FE-EE75-08DB1AB75B7C","0113918A-F8F5-44B5-BC71-08DB1AB7B3F8","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","2023-03-02 00:47:30.467476","2023-03-02 00:47:30.467478"
"B0E45850-4A9D-45A5-C278-08DB1B5DF0D1","4FA86DD3-E254-4F9C-8540-08DB1B5C0FE2","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","2023-03-02 21:07:50.942227","2023-03-02 21:07:50.942228"
"1031E3E2-0720-497E-9650-08DB2BD0F151","7B359906-B290-48E3-4151-08DB2BD11675","C73CFED1-5618-45BA-8186-08DAFF1D643C","2023-03-23 22:33:45.601063","2023-03-23 22:33:45.601064"
"506F4860-C3F8-4347-5053-08DB2EE8B2CC","C193B6F8-90F1-45AF-5F58-08DB2ED7DE81","C73CFED1-5618-45BA-8186-08DAFF1D643C","2023-03-27 17:29:48.052229","2023-03-27 17:29:48.052230"
"A9F6BCD9-7471-4FB5-CEB9-08DB2F1F2FDC","025D461C-6590-4C94-7549-08DB2F1F660C","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","2023-03-28 00:15:16.423468","2023-03-28 00:15:16.423469"
"1A9D056D-8607-401B-CEBA-08DB2F1F2FDC","F41999DC-0B9E-47F1-754A-08DB2F1F660C","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","2023-03-28 00:21:19.502882","2023-03-28 00:21:19.502882"
"2C23F727-211F-4948-0BFE-08DB3142454A","AEC355EA-8CC2-4C2B-33E9-08DB314262B4","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","2023-03-30 17:36:24.950998","2023-03-30 17:36:24.950999"
"8B9A723E-4848-4EAA-AFDE-08DB36C369B1","5FE8DE04-B1E5-4D94-1343-08DB36C38B1F","C73CFED1-5618-45BA-8186-08DAFF1D643C","2023-04-06 17:22:48.558892","2023-04-06 17:22:48.558893"
"171D3EB1-888E-486D-AFDF-08DB36C369B1","3E9940B5-EDAD-4D03-1344-08DB36C38B1F","C73CFED1-5618-45BA-8186-08DAFF1D643C","2023-04-06 18:02:33.056935","2023-04-06 18:02:33.056936"
"39AD4EFA-D08D-459B-1CFA-08DB3D4AAAA1","379DDAA2-93E3-4A3B-B2B8-08DB3D4AE821","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","2023-04-15 00:46:53.608959","2023-04-15 00:46:53.608960"
"64BF44E8-D5F9-487E-0B8D-08DB45B7D529","5272E0A3-865C-438C-971B-08DB45B22B8D","C73CFED1-5618-45BA-8186-08DAFF1D643C","2023-04-25 18:08:42.399036","2023-04-25 18:08:42.399038"
"C5A8D283-02BD-40F9-0B8E-08DB45B7D529","5EB4FC0A-6D29-401B-971C-08DB45B22B8D","C73CFED1-5618-45BA-8186-08DAFF1D643C","2023-04-25 18:21:10.666379","2023-04-25 18:21:10.666380"
