"Entity_Name","Column_Name","Data_Type","Data_Type_Length"
"group","Id","uniqueidentifier",""
"group","Name","nvarchar","100.0"
"group","CreatedAt","datetime2",""
"group","CreatedUserId","uniqueidentifier",""
"group","IsDeleted","bit",""
"group","OrgUnitId","uniqueidentifier",""
"group","IsBackOffice","bit",""
"group","Password","nvarchar","-1.0"
"group","IsModified","bit",""
"group","ModifiedBy","uniqueidentifier",""
"group","UpdatedAt","datetime2",""
"group","Description","nvarchar","-1.0"
