"Entity_Name","Column_Name","Data_Type","Data_Type_Length"
"qb_invoice_type","Id","uniqueidentifier",""
"qb_invoice_type","IsDeleted","bit",""
"qb_invoice_type","Name","nvarchar","-1.0"
"qb_invoice_type","InvoiceSettings","nvarchar","-1.0"
"qb_invoice_type","CreatedDate","datetime2",""
"qb_invoice_type","CreatedBy","uniqueidentifier",""
"qb_invoice_type","IsModified","bit",""
"qb_invoice_type","ModifiedBy","uniqueidentifier",""
