"Entity_Name","Column_Name","Data_Type","Data_Type_Length"
"department","Id","uniqueidentifier",""
"department","IsDeleted","bit",""
"department","Name","nvarchar","100.0"
"department","CreatedById","uniqueidentifier",""
"department","OrganizationalId","uniqueidentifier",""
"department","DepartmentSignDate","datetime2",""
"department","CreatedDate","datetime2",""
"department","IsModified","bit",""
"department","ModifiedBy","uniqueidentifier",""
