"Entity_Name","Column_Name","Data_Type","Data_Type_Length"
"timeentry_code","Id","uniqueidentifier",""
"timeentry_code","IsDeleted","bit",""
"timeentry_code","Name","nvarchar","-1.0"
"timeentry_code","IsInternal","bit",""
"timeentry_code","IsBillable","bit",""
"timeentry_code","CreatedBy","uniqueidentifier",""
"timeentry_code","CreatedDate","datetime2",""
"timeentry_code","IsModified","bit",""
"timeentry_code","ModifiedBy","uniqueidentifier",""
"timeentry_code","ColorCode","nvarchar","-1.0"
