"Entity_Name","Column_Name","Data_Type","Data_Type_Length"
"StatementOfWork","Id","uniqueidentifier",""
"StatementOfWork","ProjectId","uniqueidentifier",""
"StatementOfWork","Content","nvarchar","-1.0"
"StatementOfWork","CreatedDate","datetime2",""
"StatementOfWork","CreatedBy","uniqueidentifier",""
"StatementOfWork","LastModified","datetime2",""
"StatementOfWork","ModifiedBy","uniqueidentifier",""
"StatementOfWork","IsActive","bit",""
"StatementOfWork","Files","nvarchar","-1.0"
