"Entity_Name","Column_Name","Data_Type","Data_Type_Length"
"smtpsetting","Id","uniqueidentifier",""
"smtpsetting","IsDeleted","bit",""
"smtpsetting","Name","nvarchar","200.0"
"smtpsetting","Password","nvarchar","-1.0"
"smtpsetting","CreatedAt","datetime2",""
"smtpsetting","Email","nvarchar","-1.0"
"smtpsetting","Host","nvarchar","-1.0"
"smtpsetting","Port","int",""
